control_OA,matched_schemes,matched_to,n_pair_rows,n_treated_matched,max_distance_km,mean_distance_km,LAD24CD,LAD24NM,area_km2,map_geom_area_km2,n_roads,road_length_km,road_density_m_km2,pop_density,mean_total_pkm,trend_total_pkm,extreme_area_control,extreme_distance_control
E00028526,Newcastle,E00042825,1,1,171.5909953418064,171.5909953418064,E08000006,Salford,0.08174930088155571,0.08174930088155571,59,2.484866536970604,30396.180886866023,2519.899225786257,0.2576717865823852,0.059527688819865504,FALSE,FALSE
E00164938,Portsmouth,E00086057,1,1,172.9836677620922,172.9836677620922,E07000237,Worcester,0.08127404041156527,0.08127404041156527,53,1.5747736014875409,19376.09590359988,3285.1818200243674,0.09525178721456155,0.03538022274227307,FALSE,FALSE
E00175868,Newcastle,E00189977,1,1,170.19843709290691,170.19843709290691,E08000003,Manchester,0.08076653257010924,0.08076653257010924,80,2.4859087378411915,30778.94591653174,2166.7390493468515,0.48523221373264225,0.06664383456570927,FALSE,FALSE
E00123691,Bath,E00072827,1,1,210.54057876425446,210.54057876425446,E07000110,Maidstone,0.08048279015442217,0.08048279015442217,39,1.3062184159669457,16229.785441840511,5131.531836900506,0.07655687500468569,0.20847762982456355,FALSE,FALSE
E00080177,Bradford,E00177791,1,1,298.6419832154676,298.6419832154676,E06000033,Southend-on-Sea,0.0801251407620972,0.0801251407620972,52,1.7043171146164617,21270.691051599133,4305.764666602627,0.49419148160672044,0.08140996270939378,FALSE,FALSE
E00029627,Bradford,E00054428,1,1,58.61915807344055,58.61915807344055,E08000007,Stockport,0.08002811257371167,0.08002811257371167,18,1.062841290451708,13280.849145014563,4673.357748572653,0.08299357655037201,-0.01210358767626831,FALSE,FALSE
E00053005,Bradford,E00053585,1,1,133.7870483527079,133.7870483527079,E08000031,Wolverhampton,0.07966576817732676,0.07966576817732676,11,0.7656867032983108,9611.23856351929,3539.7888760992137,0.13060171943594548,0.06166267844562677,FALSE,FALSE
E00079652,Portsmouth,E00086037,1,1,129.6242007027218,129.6242007027218,E06000032,Luton,0.07949700635441347,0.07949700635441347,21,1.1281111299517075,14190.611466831388,5597.695063083275,1.0176701297585335,0.05451918735333443,FALSE,FALSE
E00058498,Bradford,E00176149,1,1,7.017074765178864,7.017074765178864,E08000035,Leeds,0.07944149302456109,0.07944149302456109,42,1.4424938853969294,18157.940271225143,5349.849100502201,0.09961602018192228,-0.03454781785271512,FALSE,FALSE
E00134823,Bristol,E00073469,1,1,299.0736405878453,299.0736405878453,E07000148,Norwich,0.07940062516929255,0.07940062516929255,5,0.18062666452391848,2274.8771075643135,3450.8544412061747,0.2768140580560797,-0.07820968004028755,FALSE,FALSE
E00080158,Bristol,E00074228,1,1,231.0473988548355,231.0473988548355,E06000033,Southend-on-Sea,0.07927476291911117,0.07927476291911117,66,2.148057202588696,27096.356059500155,5575.544898834945,0.5096463439989776,-0.04097640575458343,FALSE,FALSE
E00051036,Bradford,E00054401,1,1,144.07280056417196,144.07280056417196,E08000028,Sandwell,0.07890990588609874,0.07890990588609874,18,0.7847102527313203,9944.382063564972,6070.213804226367,0.06371778605665762,-0.045739854123971024,FALSE,FALSE
E00083372,Bradford,E00054390,1,1,270.9042428308048,270.9042428308048,E06000039,Slough,0.07889770875132186,0.07889770875132186,44,1.6247226218000534,20592.773193465302,5386.721702395185,0.23199990874897017,0.016418117790284216,FALSE,FALSE
E00058781,Newcastle,E00042828,1,1,127.75329843503773,127.75329843503773,E08000035,Leeds,0.07832246715366152,0.07832246715366152,33,1.319531736283548,16847.423022244016,5158.162334281285,0.03714537411434226,-20.43181396328876,FALSE,FALSE
E00026306,Birmingham,E00186188,1,1,110.25265063614974,110.25265063614974,E08000003,Manchester,0.07827154862918274,0.07827154862918274,46,1.2900188384868156,16481.32509295779,5455.36670065063,0.6127325248421777,0.06618258326657457,FALSE,FALSE
E00185400,Bradford,E00176139,1,1,101.52103125182734,101.52103125182734,E07000138,Lincoln,0.07819000168579304,0.07819000168579304,51,1.8019692763174737,23046.031940997997,4975.060642193086,0.6806644908544528,-0.03139612746376709,FALSE,FALSE
E00052899,Bristol,E00174262,1,1,131.48691940531987,131.48691940531987,E08000031,Wolverhampton,0.07809067478485965,0.07809067478485965,40,1.3020347154189507,16673.370015127482,5391.168678716863,0.8064301109376685,-0.04723462137438001,FALSE,FALSE
E00036135,Bradford,E00054654,1,1,95.463219253699,95.463219253699,E08000015,Wirral,0.0776765568797097,0.0776765568797097,73,2.0417224125295856,26284.92423642576,4119.647070551204,0.27684640014295253,0.1000278280479368,FALSE,FALSE
E00044860,Bradford,E00054164,1,1,126.13350627381065,126.13350627381065,E08000024,Sunderland,0.07767581852181404,0.07767581852181404,39,1.442593104306795,18571.97171217018,4827.757301259556,0.24261865591558088,-0.04127891225152979,FALSE,FALSE
E00085578,Bristol,E00178056,1,1,185.30985851192725,185.30985851192725,E06000043,Brighton and Hove,0.07748651542273932,0.07748651542273932,66,1.684175277764173,21735.075691246428,2051.9699348015797,0.7422030334392734,-0.05204639986555967,FALSE,FALSE
E00063720,Bristol,E00178060,1,1,256.16740919437893,256.16740919437893,E06000008,Blackburn with Darwen,0.07727748121967637,0.07727748121967637,21,1.1744863029643575,15198.299484239791,5344.377087368656,0.43763515905012507,-0.0706280493122793,FALSE,FALSE
E00026221,Bradford,E00177776,1,1,51.05517399788193,51.05517399788193,E08000003,Manchester,0.07655950391214038,0.07655950391214038,15,1.0399261495009824,13583.2404386319,4036.076309410366,0.36804536570569085,-0.07240997741358508,FALSE,FALSE
E00081202,Bradford,E00177796,1,1,311.67781891694085,311.67781891694085,E06000035,Medway,0.07647246275334532,0.07647246275334532,20,0.7427471920420098,9712.60981142546,6302.922419991171,0.598661973770007,-0.07602431101507033,FALSE,FALSE
E00078752,Bradford,"E00054135, E00054405",2,2,251.6659589264056,249.21661956783424,E06000030,Swindon,0.07639027735490142,0.07639027735490142,50,2.0381534645654944,26680.796760253164,5223.177789318486,0.23040316058835708,0.15338680109634353,FALSE,FALSE
E00108366,Bradford,E00053550,1,1,285.7353923983464,285.7353923983464,E07000066,Basildon,0.07632533700379217,0.07632533700379217,17,1.0138105892771463,13282.752871785891,3878.135513313141,0.1949782356691902,-0.01950522796519326,FALSE,FALSE
E00068980,Bradford,E00177866,1,1,138.81053857992717,138.81053857992717,E06000016,Leicester,0.0762796490755817,0.0762796490755817,19,1.0568261837817576,13854.628286695464,3736.2521125078556,0.13958728716591284,-0.06799485919429063,FALSE,FALSE
E00033812,Birmingham,E00175618,1,1,123.41083294978397,123.41083294978397,E08000012,Liverpool,0.07625987871895823,0.07625987871895823,42,1.0517694267610105,13791.910562002247,7094.162868967522,0.13568610797091327,-0.28184252347349475,FALSE,FALSE
E00079064,Bradford,E00054570,1,1,167.15029521493446,167.15029521493446,E06000031,Peterborough,0.07616996046128217,0.07616996046128217,23,0.9904984198047262,13003.793277642631,4870.686524625182,0.5011275031593256,0.02863253136134706,FALSE,FALSE
E00184545,Bristol,"E00074007, E00174294, E00178046",3,3,104.37415287661882,103.86047435436393,E06000045,Southampton,0.07615196317174379,0.07615196317174379,60,1.8000995727014057,23638.25563684658,2718.2490296823685,1.0772604079283694,0.0037830396863183405,FALSE,FALSE
E00058017,Bradford,E00054490,1,1,16.88955762939672,16.88955762939672,E08000035,Leeds,0.0761337588716466,0.0761337588716466,46,1.6991156743126763,22317.506707861412,4570.902647624307,0.3138859278758294,-0.015084618906458878,FALSE,FALSE
E00082736,Portsmouth,E00086016,1,1,72.43758305288523,72.43758305288523,E06000038,Reading,0.07610757082151375,0.07610757082151375,21,0.8243680303678983,10831.616637734936,4782.704218134185,0.3520066151406883,0.006486141710449255,FALSE,FALSE
E00082697,Bradford,E00176207,1,1,270.31285133073413,270.31285133073413,E06000038,Reading,0.0760890309931722,0.0760890309931722,35,1.1360100032314022,14930.010126339252,5992.979461664046,0.2914890705698731,-0.11603140789675871,FALSE,FALSE
E00170857,Bristol,E00174296,1,1,266.3263745061456,266.3263745061456,E07000202,Ipswich,0.07601213400342093,0.07601213400342093,26,0.8445573645605361,11110.82297100785,4565.060625509912,1.465837078626604,-0.02505186910882925,FALSE,FALSE
E00090543,Bristol,"E00073463, E00178115",2,2,207.24052596891264,206.56146220952218,E07000008,Cambridge,0.07573812272276124,0.07573812272276124,11,0.7322657609807038,9668.39069488369,4066.6442331483627,0.13656244130009942,0.2818425231117847,FALSE,FALSE
E00052795,Birmingham,E00046357,1,1,15.885742046359768,15.885742046359768,E08000031,Wolverhampton,0.0753459683483383,0.0753459683483383,33,1.1466445641213723,15218.393090659118,5096.490342053834,0.13056051080197992,-0.18888028617276925,FALSE,FALSE
E00166986,Portsmouth,E00086056,1,1,25.58918020516476,25.58918020516476,E06000045,Southampton,0.07500817765241564,0.07500817765241564,53,1.1283789896387197,15043.412931154984,3452.956838922201,0.8104271777452993,0.021350845787225813,FALSE,FALSE
E00170048,Birmingham,E00186138,1,1,148.43154379512205,148.43154379512205,E08000035,Leeds,0.07495141738223936,0.07495141738223936,70,2.3126220903091244,30854.94805942293,2641.7112166169454,0.8597632567516582,0.08286506160175036,FALSE,FALSE
E00079484,Bradford,E00176132,1,1,230.623988333305,230.623988333305,E06000032,Luton,0.07479017718468071,0.07479017718468071,12,0.8436754219061092,11280.564556262603,5522.1155444005935,0.1777934927404975,-0.04573985431722347,FALSE,FALSE
E00181271,Bradford,E00054144,1,1,178.9566591999899,178.9566591999899,E07000237,Worcester,0.07448036971314181,0.07448036971314181,60,1.734676396866795,23290.383809154446,3893.6434004949692,0.39771221955064007,-0.04889396725216195,FALSE,FALSE
E00081457,Birmingham,E00175684,1,1,206.6762828603224,206.6762828603224,E06000035,Medway,0.07438546461642137,0.07438546461642137,20,0.9842902497266588,13232.292824979766,5350.507683891476,0.2031920971030047,0.11410202603683788,FALSE,FALSE
E00028479,Bradford,E00054435,1,1,48.90689080942482,48.90689080942482,E08000006,Salford,0.07409059319164121,0.07409059319164121,27,1.5730284846807152,21231.149825079032,3738.6662471916975,0.0901503064827104,0.16533230214919778,FALSE,FALSE
E00161195,Bath,E00072759,1,1,154.4457030850991,154.4457030850991,E07000226,Crawley,0.07399214335072803,0.07399214335072803,51,1.260078541985521,17029.8964852614,6000.637093257434,0.31668819577802587,0.01484507013428847,FALSE,FALSE
E00136614,Portsmouth,E00086035,1,1,259.0816811879521,259.0816811879521,E07000148,Norwich,0.07378019214030612,0.07378019214030612,37,1.3615189930145066,18453.719806331443,5936.552715491243,0.44003682877277095,-0.029987871091506288,FALSE,FALSE
E00121205,Bradford,E00054173,1,1,253.7397002714394,253.7397002714394,E07000103,Watford,0.07343931633567985,0.07343931633567985,18,0.5438231037895058,7405.067624864232,4915.623102343769,0.36146680534574466,-0.04247281128059997,FALSE,FALSE
E00069923,Bradford,E00053582,1,1,96.73258567677262,96.73258567677262,E06000018,Nottingham,0.07337233170148079,0.07337233170148079,20,0.894384595026279,12189.671151042738,5151.805745221686,0.15176021675106321,0.04008735602365306,FALSE,FALSE
E00174107,Portsmouth,E00086042,1,1,417.7416268377229,417.7416268377229,E06000002,Middlesbrough,0.07336820057290047,0.07336820057290047,28,1.1277473714544977,15371.064884355992,3993.555760017147,0.5095822118909609,-0.02691375931979728,FALSE,FALSE
E00178591,Portsmouth,E00086056,1,1,204.77358255936846,204.77358255936846,E06000016,Leicester,0.07316626883665682,0.07316626883665682,45,1.9198491166875418,26239.538344829245,1462.4225302355756,0.8429980178819447,0.01929519893673653,FALSE,FALSE
E00171929,Bradford; Portsmouth,"E00054394, E00086027",2,2,365.1469124448081,269.24671418560524,E07000041,Exeter,0.07303008853095137,0.07303008853095137,26,1.1290244983808508,15459.716961760925,3094.614898408858,0.22059397325494226,0.04657220095740833,FALSE,FALSE
E00177149,Birmingham,E00175670,1,1,121.85545870685647,121.85545870685647,E06000032,Luton,0.0729032566261784,0.0729032566261784,55,1.4863350875795276,20387.773555863463,5171.236751920699,0.5699603051015725,0.0339926177466837,FALSE,FALSE
E00083091,Bradford,E00054644,1,1,261.67868079595195,261.67868079595195,E06000039,Slough,0.07282958845664723,0.07282958845664723,32,1.583131609411662,21737.47844743132,6425.959694645029,0.05630043609142747,0.1559681284986023,FALSE,FALSE
E00048451,Bradford,E00053556,1,1,152.1941514931239,152.1941514931239,E08000026,Coventry,0.07275763904316444,0.07275763904316444,64,1.9275304234008688,26492.481734561723,3683.4620188954373,0.5963350752056835,0.016494811360105745,FALSE,FALSE
E00166700,Birmingham,E00186105,1,1,139.2429722171492,139.2429722171492,E06000039,Slough,0.07266639175305142,0.07266639175305142,28,0.7778980969454449,10705.060182278545,2848.6346302079546,0.6045226255810981,-0.24495900685471175,FALSE,FALSE
E00064822,Portsmouth,E00179918,1,1,331.70630126180987,331.70630126180987,E06000010,"Kingston upon Hull, City of",0.07260738289962848,0.07260738289962848,47,1.4916947520320143,20544.670424137366,6349.216589135027,1.2707247896514142,0.0037762841421190565,FALSE,FALSE
E00136281,Portsmouth,E00179966,1,1,263.9743105367896,263.9743105367896,E07000148,Norwich,0.07259210216400214,0.07259210216400214,19,0.7048161299369157,9709.267384826177,5207.178036338053,0.14188097540978592,0.015060374493002786,FALSE,FALSE
E00056605,Birmingham,E00175779,1,1,129.87429069168365,129.87429069168365,E08000034,Kirklees,0.07249185318874149,0.07249185318874149,59,2.0071665049861136,27688.16655521563,4952.280624766195,0.6240491244191352,-0.17686353357955797,FALSE,FALSE
E00090655,Portsmouth,E00086016,1,1,180.55110587152322,180.55110587152322,E07000008,Cambridge,0.07216931318248258,0.07216931318248258,28,1.0070440197306145,13953.908875151259,5154.545382181832,0.344090221689309,0.008480246590827741,FALSE,FALSE
E00050916,Birmingham,E00175669,1,1,11.80540108716852,11.80540108716852,E08000028,Sandwell,0.07211070567718873,0.07211070567718873,30,1.2230149276805713,16960.24073256928,5685.702228950701,0.12264772620925621,0.05629532858786865,FALSE,FALSE
E00178464,Sheffield,E00185242,1,1,85.66809895822897,85.66809895822897,E06000016,Leicester,0.07204672958012025,0.07204672958012025,61,2.1470815098908753,29801.234870809687,3567.1292992446065,0.5511614228656578,-0.06467557299714644,FALSE,FALSE
E00188101,Bradford,E00176161,1,1,274.5571117647057,274.5571117647057,E07000071,Colchester,0.07202937204569299,0.07202937204569299,23,1.072447113187868,14889.024889839993,4636.997248679632,0.046622345647771964,0.07820968004028751,FALSE,FALSE
E00028247,Bradford,E00176196,1,1,33.35532683751613,33.35532683751613,E08000005,Rochdale,0.07188673222916481,0.07188673222916481,44,1.2261796957070088,17057.107169625127,7887.408182534764,0.2688549656744374,-0.07702872445850423,FALSE,FALSE
E00083310,Bradford,E00177776,1,1,264.650626656478,264.650626656478,E06000039,Slough,0.07155376507871376,0.07155376507871376,58,1.5594269678783956,21793.77935127418,6316.928249726214,0.3703543108439027,-0.06823963450494405,FALSE,FALSE
E00161011,Bradford,E00054393,1,1,317.6854306802455,317.6854306802455,E07000226,Crawley,0.07136990029433661,0.07136990029433661,38,1.0500271215148167,14712.464458888126,4609.786459602313,0.4276765721557253,-0.0288396168944084,FALSE,FALSE
E00085099,Bradford,"E00053599, E00054150",2,2,348.6082705635701,348.12471266909705,E06000043,Brighton and Hove,0.07128882127411501,0.07128882127411501,34,1.0933583513564664,15337.02383929674,3689.2179629219845,0.8679473649445844,-0.019745469556106243,FALSE,FALSE
E00075970,Bath,E00072808,1,1,166.3936946468292,166.3936946468292,E06000026,Plymouth,0.07107933908265852,0.07107933908265852,16,0.8617599102755542,12123.915632831213,3686.021893018995,0.17406240208138293,0.1719538386779331,FALSE,FALSE
E00056624,Bradford,E00177765,1,1,17.83562789925365,17.83562789925365,E08000034,Kirklees,0.07064349370111321,0.07064349370111321,37,1.3995605791624504,19811.599141512954,3722.9189302659815,0.47380942981177626,-0.03267659956062366,FALSE,FALSE
E00068158,Bradford,E00054396,1,1,107.5671923808473,107.5671923808473,E06000015,Derby,0.07063970790140284,0.07063970790140284,37,1.7189273451425966,24333.72668445675,7686.894752706311,0.3027038934893641,0.009553219879836131,FALSE,FALSE
E00178487,Birmingham,E00186272,1,1,57.75079462334522,57.75079462334522,E06000016,Leicester,0.07033160843625441,0.07033160843625441,25,1.2865921805574014,18293.228452517393,7308.236103627117,0.2271605598235335,0.022048108893154925,FALSE,FALSE
E00025630,Bradford,E00176160,1,1,46.642538436905255,46.642538436905255,E08000003,Manchester,0.07026234504500788,0.07026234504500788,39,1.4008118101596276,19936.878128139775,6205.315232799474,0.16616721697504472,0.24729541996859397,FALSE,FALSE
E00189279,Birmingham,E00186211,1,1,176.62890515795706,176.62890515795706,E06000010,"Kingston upon Hull, City of",0.06992264174257709,0.06992264174257709,28,0.9585573869214042,13708.826826800543,3103.4296558601704,1.5500480412257542,-0.025855508344156543,FALSE,FALSE
E00086731,Bradford,E00054580,1,1,322.50089112550484,322.50089112550484,E06000045,Southampton,0.06975482326312456,0.06975482326312456,17,1.0567585268843498,15149.612276962049,4487.144907805471,0.04731449875064215,-0.1141020260367784,FALSE,FALSE
E00039096,Bristol,E00074228,1,1,235.88059613768314,235.88059613768314,E08000018,Rotherham,0.06969290432614135,0.06969290432614135,43,1.6323617101342365,23422.208127462818,4749.407464080157,0.5125261115878541,-0.03164496745355154,FALSE,FALSE
E00188375,Birmingham,E00186130,1,1,141.33120108779542,141.33120108779542,E06000039,Slough,0.06959773503295018,0.06959773503295018,48,1.3468377975423287,19351.747537541058,4253.011967413343,0.549047183966308,-0.07793181576107588,FALSE,FALSE
E00068827,Portsmouth,E00086043,1,1,202.4946992793866,202.4946992793866,E06000016,Leicester,0.06954852917423833,0.06954852917423833,21,1.0547130779825433,15165.138508395987,4155.371845118032,0.13475086539350972,-0.20564855889280867,FALSE,FALSE
E00057621,Bradford,E00176109,1,1,17.28997707706746,17.28997707706746,E08000035,Leeds,0.06954430196239741,0.06954430196239741,29,1.6093485558641256,23141.343150360473,5636.694724636884,0.2302919393375283,-0.18374421331611346,FALSE,FALSE
E00078618,Portsmouth,"E00086025, E00086048",2,2,100.77264154744176,100.35123167671605,E06000030,Swindon,0.06954427174879413,0.06954427174879413,44,1.6491725860125974,23713.99605663702,4069.3502553631547,0.7552484261283288,-0.10668432966016529,FALSE,FALSE
E00086966,Portsmouth,E00086035,1,1,24.02193086413138,24.02193086413138,E06000045,Southampton,0.06942310270347439,0.06942310270347439,16,1.3571567847012673,19549.065539436717,6179.499090272294,0.4515384713895744,-0.016175823041780977,FALSE,FALSE
E00164816,Bradford,E00054171,1,1,179.357467849767,179.357467849767,E07000237,Worcester,0.06918854758932966,0.06918854758932966,24,1.1974859649347525,17307.574832217324,6344.9807127863905,0.08350828563193116,-0.1141020278631843,FALSE,FALSE
E00121213,Bradford,E00054132,1,1,250.59536674166597,250.59536674166597,E07000103,Watford,0.0691857634507008,0.0691857634507008,16,0.8014459198289009,11583.971612887983,5434.644083503156,0.062387241313393176,-0.11410202603677853,FALSE,FALSE
E00178495,Birmingham,E00175620,1,1,55.839751169324074,55.839751169324074,E06000016,Leicester,0.06917239513424621,0.06917239513424621,66,1.8819767729100938,27207.04941989721,12201.399103818922,0.39134170548829833,-0.07245725998372127,FALSE,FALSE
E00060986,Bradford,E00176102,1,1,92.39701873481802,92.39701873481802,E06000002,Middlesbrough,0.06898615576704918,0.06898615576704918,50,1.6173644945320733,23444.769121409685,5609.821212633045,0.4251932711055088,-0.002488329399362491,FALSE,FALSE
E00039053,Newcastle,E00189986,1,1,173.97250682739212,173.97250682739212,E08000018,Rotherham,0.06895851554473513,0.06895851554473513,17,0.4885284117683521,7084.381209619157,4930.500567104485,0.3785521896885924,-0.12086508413592244,FALSE,FALSE
E00064866,Bradford,E00176158,1,1,89.1326843232842,89.1326843232842,E06000010,"Kingston upon Hull, City of",0.06866837428547745,0.06866837428547745,35,1.7272847195264291,25154.00630202089,7310.497812472125,0.3443705564436903,-0.023305180443358692,FALSE,FALSE
E00081063,Birmingham,E00186157,1,1,208.26812534324026,208.26812534324026,E06000035,Medway,0.06861546337645594,0.06861546337645594,52,1.6741889205262348,24399.586305216155,6281.382924361176,0.8567662122319744,0.05333585658631866,FALSE,FALSE
E00087140,Bradford,E00054130,1,1,318.8769318722569,318.8769318722569,E06000045,Southampton,0.06852223664690438,0.06852223664690438,25,0.793055261329953,11573.691988727292,5881.302475233874,0.7661464838920067,-0.027686182472720363,FALSE,FALSE
E00187519,Bradford,E00177790,1,1,99.20989054775649,99.20989054775649,E06000018,Nottingham,0.06843411730071879,0.06843411730071879,38,1.017366892040537,14866.369760713658,8285.341031118181,0.4632094907814465,0.035781724139556825,FALSE,FALSE
E00079517,Birmingham,E00175614,1,1,118.25533913472385,118.25533913472385,E06000032,Luton,0.06842107978898948,0.06842107978898948,22,0.9473254302687023,13845.520023803376,8623.07350044108,1.0003610899912194,0.017235317978860267,FALSE,FALSE
E00079110,Bradford,E00054642,1,1,170.396017583963,170.396017583963,E06000031,Peterborough,0.06841088803579676,0.06841088803579676,15,1.0521457707954975,15379.799926657151,2411.896771660995,0.04752193221495955,-0.1559681283386857,FALSE,FALSE
E00138034,Bristol,E00178075,1,1,148.24975737949575,148.24975737949575,E06000062,West Northamptonshire,0.06830619258034276,0.06830619258034276,19,1.2255245811435855,17941.632154392228,4567.66785285274,0.14508684912225978,0.0610053401640133,FALSE,FALSE
E00185504,Sheffield,E00185242,1,1,70.05484724376412,70.05484724376412,E06000014,York,0.06828776113740029,0.06828776113740029,55,1.6428805389937844,24058.19888703308,1493.679076617669,0.5520818333848627,-0.06630457185176916,FALSE,FALSE
E00058657,Newcastle,E00189969,1,1,136.1688605028882,136.1688605028882,E08000035,Leeds,0.06827973449265311,0.06827973449265311,32,1.3963935025964493,20451.06813862466,3558.889058453307,0.13598960439654717,0.0898080027761532,FALSE,FALSE
E00083306,Birmingham,E00175663,1,1,135.80141517584607,135.80141517584607,E06000039,Slough,0.06807416915085097,0.06807416915085097,8,0.4613532173473922,6777.214075504071,4421.647796141149,0.10479064235851324,-20.421463726544115,FALSE,FALSE
E00058847,Birmingham,E00046370,1,1,150.01017057355284,150.01017057355284,E08000035,Leeds,0.06796811792779411,0.06796811792779411,31,0.9014329162101571,13262.584630749872,3516.3545392547353,0.5734253661084311,-0.10616992975662783,FALSE,FALSE
E00072408,Bradford,E00053563,1,1,93.4887786558648,93.4887786558648,E06000021,Stoke-on-Trent,0.06789399204754433,0.06789399204754433,17,0.984549854780894,14501.28096888809,4831.06074791287,0.10156925981392222,-0.11410202603678678,FALSE,FALSE
E00033032,Bristol,E00073467,1,1,216.1669123768203,216.1669123768203,E08000012,Liverpool,0.06778927378684829,0.06778927378684829,14,0.5998942485044008,8849.397773321263,5325.326262309615,0.32442468065864827,0.025785140165569886,FALSE,FALSE
E00103171,Bradford,E00054350,1,1,344.21866671336574,344.21866671336574,E06000058,"Bournemouth, Christchurch and Poole",0.0677838309743153,0.0677838309743153,33,1.2980923012782934,19150.47117608575,6063.392907900653,0.4065535243374491,-0.1519268082798496,FALSE,FALSE
E00090638,Portsmouth,E00086028,1,1,176.44955804061289,176.44955804061289,E07000008,Cambridge,0.06778019124342237,0.06778019124342237,16,0.6806662802825172,10042.25966017131,4971.954103665998,0.28854521766302427,0.020048522330566827,FALSE,FALSE
E00057493,Bradford,E00054435,1,1,24.186008409178545,24.186008409178545,E08000035,Leeds,0.06764983377922978,0.06764983377922978,33,1.5098981483946246,22319.317935385698,5144.136808017477,0.09213800291623386,0.1814576940286382,FALSE,FALSE
E00057625,Bradford,E00176160,1,1,19.711467923227335,19.711467923227335,E08000035,Leeds,0.06728886844361806,0.06728886844361806,16,0.8496080235115088,12626.278954644673,4577.280122611602,0.16681928145430244,0.2532043695765731,FALSE,FALSE
E00083177,Bradford,E00176143,1,1,265.66203765448176,265.66203765448176,E06000039,Slough,0.06704330523347948,0.06704330523347948,34,1.1271224996822529,16811.85758603382,6771.742509098217,0.12565271302802117,-0.15362251144499775,FALSE,FALSE
E00057866,Portsmouth,E00086057,1,1,338.95940621588176,338.95940621588176,E08000035,Leeds,0.06680522078365903,0.06680522078365903,20,0.9615372851364605,14393.14583287267,5358.862612838921,0.09245091310981675,0.03950128166714777,FALSE,FALSE
E00039348,Bradford,E00176157,1,1,50.088838372733754,50.088838372733754,E08000018,Rotherham,0.06646700745981955,0.06646700745981955,17,1.0429880495306771,15691.815975936353,4092.255848353466,0.1405390024036787,-0.008727558409742939,FALSE,FALSE
E00056718,Bradford,E00053592,1,1,13.823826107700011,13.823826107700011,E08000034,Kirklees,0.06641436454777012,0.06641436454777012,50,1.4806097045328712,22293.51608819365,6022.793453248964,0.3336176296074207,-0.05876635317892998,FALSE,FALSE
E00087252,Bradford,E00177766,1,1,323.55500962377437,323.55500962377437,E06000045,Southampton,0.06639462727698771,0.06639462727698771,33,1.0252170005239858,15441.264490377289,5060.650443871942,0.742912475710727,-0.05181298265832528,FALSE,FALSE
E00169558,Sheffield,E00185214,1,1,85.26545616176716,85.26545616176716,E06000016,Leicester,0.06639178104610764,0.06639178104610764,41,1.228662213173684,18506.239685306904,7500.928460619995,0.07919385731629504,-0.01817746886403557,FALSE,FALSE
E00057284,Bradford,E00053577,1,1,10.998659761798207,10.998659761798207,E08000035,Leeds,0.06635054197839833,0.06635054197839833,31,1.0052972267921298,15151.303920311957,4596.797417258453,0.2914153070279747,-0.01231967428196191,FALSE,FALSE
E00051648,Bradford,E00054164,1,1,153.4627275265917,153.4627275265917,E08000029,Solihull,0.06629436968736115,0.06629436968736115,18,0.8123539226298975,12253.739291298682,4238.670664268672,0.24606947099222778,-0.037853340484517245,FALSE,FALSE
E00090834,Portsmouth,"E00086039, E00179918",2,2,179.9144926668028,179.19361902449,E07000008,Cambridge,0.06578849832926656,0.06578849832926656,37,0.9762919639526407,14839.85785883684,5396.079999018238,1.2218977970178888,0.0014890845912537956,FALSE,FALSE
E00024441,Bradford,E00054394,1,1,51.01679251683179,51.01679251683179,E08000001,Bolton,0.06565578059174458,0.06565578059174458,52,1.7100291829205363,26045.37129112363,3594.504518459326,0.2222883116829614,0.04290912981257397,FALSE,FALSE
E00056100,Bradford,E00176193,1,1,13.631274542270242,13.631274542270242,E08000034,Kirklees,0.0656538864363851,0.0656538864363851,20,0.6852933319004876,10437.970531485566,6107.787699492037,0.07296145704692275,-0.07820968004028758,FALSE,FALSE
E00025691,Newcastle,E00175574,1,1,177.91977205526263,177.91977205526263,E08000003,Manchester,0.06545840683204943,0.06545840683204943,43,1.106302819048949,16900.85158790156,5163.584272181065,0.11560849145259304,-0.00126417877887341,FALSE,FALSE
E00175956,Birmingham,E00046425,1,1,115.00640455297918,115.00640455297918,E08000003,Manchester,0.06543125492270895,0.06543125492270895,69,1.5671071849015203,23950.437550871902,3255.3250010504535,0.7930813616160546,0.03445229043508685,FALSE,FALSE
E00028399,Newcastle,E00042825,1,1,168.23891554546393,168.23891554546393,E08000006,Salford,0.06534660932809959,0.06534660932809959,56,1.4244841726341446,21798.899549354348,7911.65762563423,0.26320088857617197,0.04060764755900903,FALSE,FALSE
E00187666,Bradford,E00053561,1,1,165.47158110024455,165.47158110024455,E06000031,Peterborough,0.06503770667960262,0.06503770667960262,12,0.885104947851487,13609.104518580403,6657.676325106327,0.3389428572602866,0.25397222319437573,FALSE,FALSE
E00036973,Portsmouth,E00086045,1,1,314.261307720231,314.261307720231,E08000015,Wirral,0.06500990206862614,0.06500990206862614,26,0.9230346442283532,14198.370015293576,5645.293844814368,0.15761163560834762,-0.008441985430937002,FALSE,FALSE
E00067945,Bradford,E00053594,1,1,99.30639308774153,99.30639308774153,E06000015,Derby,0.06499258085486635,0.06499258085486635,30,1.1053866223185334,17007.889327967303,4708.229708300438,0.38671899168037616,-0.04965734203417902,FALSE,FALSE
