outcome,outcome_col,model,estimate_log_irr,se,ci_lo,ci_hi,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi
active_travel,total_inj_adj_ActiveTravel_new,No COVID interactions,0.19242464249045632,0.05044161180356295,0.09355908335547294,0.2912902016254397,1.21218515301127,1.098075479408619,1.3381528617434517,21.218515301126995,9.807547940861895,33.815286174345175
active_travel,total_inj_adj_ActiveTravel_new,COVID-adjusted,0.1018297064909933,0.05247090919731122,-0.001013275535736699,0.2046726885177233,1.1071949075667988,0.99898723765457,1.227123347661562,10.719490756679884,-0.10127623454300183,22.712334766156197
car_van,total_inj_adj_CarVan,No COVID interactions,0.20664728877561472,0.0616738671019962,0.08576650925570217,0.3275280682955273,1.2295488196210118,1.0895518983190715,1.3875339964656743,22.954881962101183,8.955189831907152,38.75339964656743
car_van,total_inj_adj_CarVan,COVID-adjusted,0.138518066281478,0.06525109274609495,0.010625924499131911,0.2664102080638241,1.1485704317794565,1.0106825801298605,1.3052703813184787,14.85704317794565,1.0682580129860453,30.527038131847874
other,total_inj_adj_Other_new,No COVID interactions,0.09922519329436486,0.10172637338956765,-0.10015849854918774,0.29860888513791745,1.1043149558828944,0.9046940139829175,1.3479823044453854,10.43149558828944,-9.53059860170825,34.79823044453853
other,total_inj_adj_Other_new,COVID-adjusted,0.030040072231262607,0.10545664453822083,-0.1766549510636502,0.23673509552617544,1.0304958273932616,0.8380689094247903,1.2671054114198967,3.049582739326162,-16.19310905752097,26.710541141989673
