term,estimate,se,event_time,ci_lo,ci_hi,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi
event_time_f::1:treat_group,0.23028929300100015,0.1145817129848724,1,0.005709135550650252,0.4548694504513501,1.2589641667748828,1.0057254637234796,1.5759676277411645,25.896416677488276,0.5725463723479596,57.59676277411645
event_time_f::2:treat_group,0.14121072437283208,0.13207034922849092,2,-0.11764716011501011,0.4000686088606743,1.1516673067877183,0.8890096753536647,1.4919270535453222,15.166730678771835,-11.09903246463353,49.192705354532215
event_time_f::3:treat_group,0.12544085182687803,0.12112034580478834,3,-0.1119550259505071,0.36283672960426316,1.1336481137625576,0.8940844671952325,1.4374011550261923,13.364811376255759,-10.59155328047675,43.740115502619226
event_time_f::4:treat_group,0.026909085162960776,0.1206304370255389,4,-0.20952657140709546,0.26334474173301703,1.0272744040328514,0.8109680905835256,1.3012752455176413,2.727440403285142,-18.90319094164744,30.12752455176413
event_time_f::5:treat_group,0.23657550647309847,0.11665991297087197,5,0.007922077050189408,0.46522893589600756,1.2669032114020233,1.0079535397309662,1.5923786998051155,26.690321140202332,0.7953539730966241,59.23786998051155
event_time_f::6:treat_group,0.16800458344188482,0.10946437771107041,6,-0.04654559687181317,0.38255476375558284,1.1829420325814448,0.954521036404355,1.4660251572026384,18.29420325814448,-4.547896359564496,46.60251572026384
event_time_f::7:treat_group,0.10013844369675755,0.11974018016050547,7,-0.1345523094178332,0.33482919681134826,1.1053239326147999,0.8741071536443215,1.3977016329375322,10.532393261479989,-12.589284635567854,39.77016329375323
event_time_f::8:treat_group,0.12913426843129694,0.14539996239035446,8,-0.15584965785379779,0.41411819471639166,1.1378428902896098,0.8556878266453863,1.5130359491711642,13.784289028960984,-14.431217335461366,51.30359491711643
event_time_f::9:treat_group,-0.20061042672968968,0.21566421404541744,9,-0.6233122862587078,0.2220914327993285,0.81823113044890206,0.536165559329473,1.2486855434596835,-18.176886955109794,-46.38344406705271,24.868554345968352
event_time_f::10:treat_group,0.03925700697424838,0.1850915326592763,10,-0.3235223970379332,0.40203641098642995,1.0400377462587795,0.7235957513394021,1.4948657612220846,4.003774625877954,-27.64042486605979,49.48657612220846
event_time_f::11:treat_group,0.27394018364569916,0.23404550662065632,11,-0.18478900933078724,0.7326693766221856,1.315136133237002,0.831279657601623,2.080627178987757,31.513613323700195,-16.872034239837696,108.06271789877569
event_time_f::12:treat_group,0.0780560796650249,0.18354711446194838,12,-0.2816962646803939,0.43780842401044373,1.0811832893666908,0.7545028188880678,1.5493080687604364,8.118328936669084,-24.54971811119322,54.93080687604363
event_time_f::13:treat_group,0.5788633544831496,0.17596654887342347,13,0.23396891869123965,0.9237577902750596,1.7840094914856413,1.2636052170935164,2.518737516003238,78.40094914856412,26.360521709351637,151.87375160032383
event_time_f::14:treat_group,-1.8376490048690532,0.9600867815516281,14,-3.7194190967102445,0.04412108697213779,0.15919124435266538,0.024248049526988016,1.0451088962988382,-84.08087556473346,-97.5751950473012,4.510889629883819
