term,estimate,se,event_time,ci_lo,ci_hi,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi,scheme
event_time_f::-6:treat_group,0.5799383310732428,0.50416248293159,-6,-0.40822013547267366,1.5680967976191593,1.7859282910730345,0.6648325094937261,4.797508869239718,78.59282910730346,-33.51674905062739,379.7508869239718,Bristol
event_time_f::-5:treat_group,0.4396771409043567,0.41777468996403627,-5,-0.37916125142515433,1.2585155332338678,1.5522059937798043,0.6844352376099594,3.520191998792102,55.22059937798043,-31.556476239004063,252.0191998792102,Bristol
event_time_f::-4:treat_group,0.1330401241943877,0.46172014421100066,-4,-0.7719313584591736,1.038011606847949,1.1422958311113622,0.4621196871024182,2.8235970078574253,14.229583111136224,-53.78803128975817,182.35970078574252,Bristol
event_time_f::-3:treat_group,1.0924185661884542,0.40417688115779343,-3,0.30023187911917915,1.8846052532577293,2.981476257239591,1.3501718479396794,6.583755013147436,198.14762572395912,35.017184793967935,558.3755013147436,Bristol
event_time_f::-2:treat_group,0.21901965930671133,0.5007157147704212,-2,-0.7623831416433142,1.2004224602567368,1.2448557494479615,0.4665532386421501,3.3215198365009124,24.485574944796152,-53.344676135784994,232.15198365009124,Bristol
event_time_f::0:treat_group,0.8322815851694164,0.5075294683504931,0,-0.16247617279755,1.827039343136383,2.298557115918396,0.8500363439721598,6.215457553791529,129.8557115918396,-14.996365602784023,521.5457553791529,Bristol
event_time_f::1:treat_group,0.47578410336773685,0.45452655046278206,1,-0.41508793553931594,1.3666561422747896,1.609275541280734,0.6602822158792854,3.922213419477995,60.9275541280734,-33.971778412071465,292.22134194779954,Bristol
event_time_f::2:treat_group,0.06320269323252904,0.5628024341715636,2,-1.0398900777437354,1.1662954642087937,1.06524273484363,0.3534935366303658,3.210078732850189,6.524273484362997,-64.65064633696342,221.00787328501892,Bristol
event_time_f::3:treat_group,-0.06522664931424099,0.592800366799845,3,-1.2271153682419373,1.0966620696134552,0.9368551017461495,0.2931369514011985,2.9941550441606988,-6.31448982538505,-70.68630485988014,199.41550441606987,Bristol
event_time_f::4:treat_group,0.47051370617619576,0.4310442308707919,4,-0.3743329863305564,1.3153603986829479,1.6008163312669104,0.6877478630587731,3.72609362252843,60.08163312669104,-31.22521369412269,272.60936225284297,Bristol
