term,estimate,se,event_time,ci_lo,ci_hi,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi,scheme
event_time_f::-25:treat_group,2.3588638707699987,1.0066846664362143,-25,0.38576192455501856,4.331965816984979,10.578925595672407,1.4707344833643041,76.093725974773065,957.8925595672407,47.07344833643041,7509.372597477306,Bath
event_time_f::-24:treat_group,2.2478974096645707,1.0161329697314938,-24,0.25627678899084283,4.239518030338298,9.467807972092865,1.2921103203602284,69.37440742013001,846.7807972092866,29.211032036022843,6837.440742013001,Bath
event_time_f::-23:treat_group,1.5866598964220766,1.1095001621975664,-23,-0.5879604214851537,3.761280214329307,4.887397222383674,0.5554590325065367,43.00344437928021,388.7397222383674,-44.45409674934633,4200.344437928021,Bath
event_time_f::-22:treat_group,2.729043266303451,1.0555683417539328,-22,0.6601293164657429,4.7979572161411594,15.318224545390025,1.935042551086883,121.26245135601353,1431.8224545390026,93.5042551086883,12026.245135601353,Bath
event_time_f::-21:treat_group,1.7493656333371788,1.0932622841207509,-21,-0.3934284435394928,3.8921597102138503,5.750953305552151,0.6747395978268543,49.01663401579142,475.09533055521507,-32.526040217314566,4801.6634015791415,Bath
event_time_f::-20:treat_group,1.583524808866783,1.143798945392304,-20,-0.658321124102133,3.825370741835699,4.872098797654888,0.5177197925526231,45.849795653113745,387.20987976548884,-48.22802074473769,4484.979565311374,Bath
event_time_f::-19:treat_group,2.3548277668288202,1.0813091469213878,-19,0.2354618388629004,4.4741936947947405,10.536314002637276,1.2654930876805293,87.72383969764961,953.6314002637276,26.549308768052924,8672.38396976496,Bath
event_time_f::-18:treat_group,2.4495096505050933,0.9813280361157445,-18,0.5261066997182342,4.372912601291953,11.582665772201393,1.692330714315979,79.27418988241371,1058.2665772201392,69.23307143159789,7827.418988241371,Bath
event_time_f::-17:treat_group,1.7372800046766597,0.762745609041586,-17,0.24229861095515126,3.232261398398168,5.681867731651705,1.2741746185135914,25.336889034601757,468.1867731651705,27.417461851359135,2433.688903460176,Bath
event_time_f::-16:treat_group,1.3191644295315457,1.129007417273922,-16,-0.8936901083253415,3.532018967388433,3.7402947913303874,0.4091431810333888,34.19293238792012,274.02947913303876,-59.08568189666112,3319.2932387920123,Bath
event_time_f::-15:treat_group,2.1423206347260937,1.1109765624877461,-15,-0.03519342774988887,4.319834697202076,8.519184622917995,0.9654186594371773,75.17620042860293,751.9184622917995,-3.4581340562822693,7417.620042860292,Bath
event_time_f::-14:treat_group,2.1483498482057706,0.875988008263161,-14,0.431413352009975,3.865286344401566,8.570703759552845,1.5394317456677098,47.71693395354285,757.0703759552846,53.94317456677098,4671.693395354285,Bath
event_time_f::-13:treat_group,2.5795479619678,1.0763944103309862,-13,0.4698149177190669,4.689281006216532,13.191173899431782,1.5996980900451705,108.7749431770196,1219.117389943178,59.969809004517046,10777.49431770196,Bath
event_time_f::-12:treat_group,2.2527477848468,1.0578568899282774,-12,0.17934828058737606,4.326147289106224,9.513841943677372,1.1964373675218782,75.65225810085686,851.3841943677372,19.643736752187824,7465.225810085685,Bath
event_time_f::-11:treat_group,2.0338544321678214,1.1608589430888427,-11,-0.2414290962863106,4.309137960621953,7.643490970806578,0.785504497000491,74.37634595841807,664.3490970806578,-21.449550299950904,7337.634595841807,Bath
event_time_f::-10:treat_group,2.256989073037024,1.0573326346302026,-10,0.18461710916182694,4.329361036912221,9.554278580255062,1.2027578269985506,75.89577647307277,855.4278580255062,20.27578269985506,7489.577647307277,Bath
event_time_f::-9:treat_group,1.5506649419487877,1.1040020671842679,-9,-0.6131791097323771,3.7145089936299525,4.714604078569588,0.5416262398837831,41.03843200513023,371.4604078569588,-45.837376011621686,4003.8432005130235,Bath
event_time_f::-8:treat_group,2.4362946328148403,1.0929747687086988,-8,0.2940640861457906,4.57852517948389,11.430607577890584,1.3418698961812763,97.37068397730762,1043.0607577890582,34.186989618127626,9637.068397730762,Bath
event_time_f::-7:treat_group,2.4981359809963277,0.9803082118081705,-7,0.5767318858523136,4.419540076140342,12.159806711749225,1.7802109808586513,83.05807618138809,1115.9806711749225,78.02109808586512,8205.80761813881,Bath
event_time_f::-6:treat_group,2.912738561513328,1.0107952824678796,-6,0.9315798078762838,4.893897315150372,18.407138687378175,2.5385163796504067,133.47274706300524,1740.7138687378176,153.85163796504065,13247.274706300524,Bath
event_time_f::-5:treat_group,1.8885333039364762,1.094312394593297,-5,-0.256318989466386,4.033385597339338,6.60966719536016,0.773895065040658,56.451710841604886,560.966719536016,-22.610493495934204,5545.171084160488,Bath
event_time_f::-4:treat_group,1.3463806194518866,1.291404758702445,-4,-1.184772707604906,3.877533946508679,3.843489275284894,0.30581568117844327,48.30494548973211,284.3489275284894,-69.41843188215567,4730.494548973211,Bath
event_time_f::-3:treat_group,1.8854279255580426,0.9668616388267184,-3,-0.009620886542325291,3.7804767376584105,6.589173514548708,0.9904252461223559,43.836935472731746,558.9173514548709,-0.957475387764406,4283.693547273175,Bath
event_time_f::-2:treat_group,1.3305053501810877,1.126100032450876,-2,-0.8766507134226296,3.537661413784805,3.782954621409899,0.41617446757910354,34.386409504870514,278.29546214098986,-58.38255324208965,3338.640950487051,Bath
event_time_f::0:treat_group,-0.06825616904102239,1.4241557564856093,0,-2.8596014517528165,2.7230891136707718,0.934021175619305,0.05729158917839896,15.227288490614846,-6.597882438069503,-94.2708410821601,1422.7288490614847,Bath
event_time_f::1:treat_group,2.4897341683950724,1.0859389995936046,1,0.3612937291916074,4.6181746075985375,12.058070278182122,1.4351849546895552,101.30893468363448,1105.8070278182122,43.51849546895552,10030.893468363447,Bath
event_time_f::2:treat_group,2.0252939233613416,1.155814244333297,2,-0.24010199553192058,4.290689842254604,7.578338067917337,0.7865476326309809,73.01682121849282,657.8338067917338,-21.345236736901906,7201.682121849282,Bath
event_time_f::3:treat_group,2.419634252571087,1.0684423335577733,3,0.32548727879785133,4.513781226344323,11.241746922845762,1.3847052191093583,91.26626529117705,1024.1746922845762,38.47052191093583,9026.626529117704,Bath
event_time_f::4:treat_group,1.3124812133170218,1.1265172737306421,4,-0.8954926431950367,3.5204550698290804,3.71538093760163,0.40840635046378043,33.799806236651015,271.53809376016295,-59.15936495362195,3279.9806236651016,Bath
event_time_f::5:treat_group,1.5439515859443649,0.895259959108625,5,-0.21075793390854014,3.2986611057972697,4.683059267219317,0.8099701094512839,27.076362256313335,368.3059267219317,-19.002989054871612,2607.6362256313337,Bath
event_time_f::6:treat_group,1.0679992061591546,1.163488898682423,6,-1.2124390352583947,3.348437447576704,2.9095522581284716,0.29747085200257434,28.458231405836116,190.95522581284717,-70.25291479974256,2745.823140583612,Bath
event_time_f::7:treat_group,0.5979345754518293,1.2342739807388856,7,-1.8212424267963865,3.017111577700045,1.8183592353759532,0.1618245708008888,20.432189577349778,81.83592353759532,-83.81754291991112,1943.2189577349777,Bath
event_time_f::8:treat_group,-11.967456101285746,0.9823232424452807,8,-13.892809656478496,-10.042102546092996,6.347458246801749e-6,9.256129627378363e-7,4.352815681807066e-5,-99.99936525417532,-99.99990743870373,-99.99564718431819,Bath
event_time_f::9:treat_group,1.7025840876422942,0.9532525553701191,9,-0.16579092088313918,3.5709590961677273,5.488110843455642,0.8472233523831968,35.55067332047817,448.8110843455642,-15.27766476168032,3455.0673320478168,Bath
event_time_f::10:treat_group,0.6120991877844784,1.2358876110277708,10,-1.8102405298299522,3.034438905398909,1.8442988677437357,0.16361477783470063,20.789309856822868,84.42988677437357,-83.63852221652994,1978.9309856822867,Bath
event_time_f::11:treat_group,1.0822093686333658,1.1646259329709763,11,-1.2004574599897477,3.3648761972564794,2.9511926259432713,0.30105645912170603,28.929915474429322,195.11926259432713,-69.8943540878294,2792.991547442932,Bath
event_time_f::12:treat_group,1.7193217455061913,1.0901104425880277,12,-0.41729472196634276,3.8559382129787254,5.580742016981959,0.6588267206215426,47.27294823550222,458.0742016981959,-34.117327937845744,4627.294823550222,Bath
event_time_f::13:treat_group,2.506049711612306,1.0423231336595289,13,0.4630963696396293,4.549003053584983,12.256417919739249,1.5889864650907897,94.53811188676318,1125.641791973925,58.898646509078965,9353.811188676318,Bath
event_time_f::14:treat_group,0.6108393905622105,1.236002702914737,14,-1.8117259071506737,3.0334046882750947,1.8419768880719898,0.16337192856042304,20.767820310920285,84.19768880719897,-83.66280714395769,1976.7820310920285,Bath
event_time_f::-26:treat_group,0.29840242774007397,0.1873589564398353,-26,-0.0688211268820032,0.6656259823621511,1.3477040322531353,0.9334936420636374,1.9457081191641799,34.77040322531353,-6.650635793636262,94.57081191641798,Birmingham
event_time_f::-25:treat_group,0.06268322834348965,0.23569796518642336,-25,-0.3992847834219001,0.5246512401088794,1.0646895223442494,0.6707996415320775,1.689869386931417,6.468952234424941,-32.92003584679225,68.9869386931417,Birmingham
event_time_f::-24:treat_group,0.30197602277803554,0.19427257578863585,-24,-0.07879822576769074,0.6827502713237619,1.3525287964375243,0.9242263907028752,1.979313903600532,35.252879643752436,-7.577360929712484,97.9313903600532,Birmingham
event_time_f::-23:treat_group,0.1749398515323424,0.19561770276342183,-23,-0.2084708458839644,0.5583505489486492,1.1911745671326508,0.8118247023891109,1.747787231908564,19.117456713265078,-18.817529761088913,74.77872319085641,Birmingham
event_time_f::-22:treat_group,0.2830468171713439,0.22924010020890256,-22,-0.16626377923810515,0.7323574135807929,1.3271672945813382,0.8468228304450355,2.079978201438764,32.71672945813382,-15.317716955496453,107.9978201438764,Birmingham
event_time_f::-21:treat_group,0.18512267125978044,0.19511194335685966,-21,-0.1972967377196645,0.5675420802392254,1.2033660495030658,0.8209469912274051,1.7639261299095124,20.33660495030658,-17.90530087725949,76.39261299095124,Birmingham
event_time_f::-20:treat_group,0.2756931926072212,0.21966666863497128,-20,-0.1548534779173225,0.7062398631317649,1.3174436005787404,0.8565406704125732,2.026357534044303,31.744360057874044,-14.34593295874268,102.63575340443029,Birmingham
event_time_f::-19:treat_group,0.25264881649508275,0.25698653793243625,-19,-0.25104479785249234,0.7563424308426578,1.2874310728794798,0.7779875186081949,2.130469612649836,28.74310728794798,-22.201248139180507,113.0469612649836,Birmingham
event_time_f::-18:treat_group,-0.017520525235908663,0.22293488690464144,-18,-0.45447290356900594,0.41943185309718856,0.982632066703107,0.6347824713578172,1.5210971034657708,-1.7367933296893012,-36.521752864218286,52.109710346577074,Birmingham
event_time_f::-17:treat_group,0.43139582298991,0.2015775244893654,-17,0.03630387499075388,0.8264877709890661,1.539404761174258,1.036970908143945,2.2852782080141245,53.9404761174258,3.6970908143945103,128.52782080141245,Birmingham
event_time_f::-16:treat_group,0.141527604546359,0.24306081791408654,-16,-0.3348715985652506,0.6179268076579686,1.1520323051510566,0.7154299426862948,1.8550781186601868,15.203230515105659,-28.457005731370522,85.50781186601868,Birmingham
event_time_f::-15:treat_group,0.4518516357724779,0.22102824242046337,-15,0.018636280628369695,0.885066990916586,1.571218818617711,1.018811019915101,2.4231467148678445,57.121881861771094,1.8811019915101035,142.31467148678445,Birmingham
event_time_f::-14:treat_group,0.3338433402470918,0.2084098210496961,-14,-0.07463990901031259,0.7423265895044961,1.3963243786069877,0.9280776185541124,2.1008175731354624,39.632437860698765,-7.192238144588758,110.08175731354623,Birmingham
event_time_f::-13:treat_group,0.2386242936951819,0.2190443855969131,-13,-0.1907027020747678,0.6679512894651316,1.269501487261489,0.826378232168537,1.9502377524272023,26.950148726148893,-17.3621767831463,95.02377524272023,Birmingham
event_time_f::-12:treat_group,0.2942104081887764,0.20754591529414054,-12,-0.11257958578773902,0.7010004021652918,1.3420662556914187,0.8935262322896265,2.0157682780618846,34.20662556914187,-10.647376771037354,101.57682780618846,Birmingham
event_time_f::-11:treat_group,0.6334146398417309,0.2248036836021459,-11,0.1927994199815249,1.0740298597019369,1.8840329018746553,1.212639537862915,2.927151774716011,88.40329018746553,21.263953786291488,192.71517747160112,Birmingham
event_time_f::-10:treat_group,0.48136706107959537,0.1671382275566891,-10,0.1537761350684847,0.808957987090706,1.6182851854034,1.166229779603418,2.2455668574906977,61.82851854033999,16.6229779603418,124.55668574906977,Birmingham
event_time_f::-9:treat_group,0.35724054277399564,0.21512557103926325,-9,-0.0644055764629603,0.7788866620109516,1.429379655452064,0.9376246439176367,2.179044901042228,42.93796554520639,-6.237535608236334,117.90449010422282,Birmingham
event_time_f::-8:treat_group,0.25627285222244145,0.20852182524611954,-8,-0.15242992525995286,0.6649756297048357,1.292105233631161,0.8586190593557166,1.9444431341063046,29.210523363116092,-14.13809406442834,94.44431341063047,Birmingham
event_time_f::-7:treat_group,0.4803365391641014,0.20217333078388602,-7,0.08407681082768481,0.876596267500518,1.6166183660487696,1.0877124386929082,2.4027075985145054,61.66183660487696,8.771243869290824,140.27075985145055,Birmingham
event_time_f::-6:treat_group,0.2510576124658815,0.2341314052759181,-6,-0.207839941874918,0.709955166806681,1.2853841363477152,0.8123370474517736,2.0339000703675887,28.53841363477152,-18.76629525482264,103.39000703675887,Birmingham
event_time_f::-5:treat_group,-1.561450020611879,0.2775986548074792,-5,-2.1055433840345383,-1.0173566571892199,0.20983159037131274,0.12177948326020237,0.36154937711205737,-79.01684096286873,-87.82205167397976,-63.84506228879426,Birmingham
event_time_f::-4:treat_group,-0.02728111091008878,0.25901037589954057,-4,-0.5349414476731883,0.48037922585301074,0.9730876575154133,0.5857035834484405,1.6166873756069307,-2.6912342484586738,-41.42964165515595,61.66873756069307,Birmingham
event_time_f::-3:treat_group,-0.07747647608807048,0.17440959403804918,-3,-0.4193192804026469,0.26436632822650585,0.9254487943165118,0.6574942367271366,1.3026052899948364,-7.455120568348816,-34.25057632728634,30.26052899948364,Birmingham
event_time_f::-2:treat_group,-0.014343155959147945,0.2133383608150656,-2,-0.4324863431566765,0.40380003123838065,0.9857592170670636,0.6488937149137395,1.497504462902443,-1.4240782932936402,-35.11062850862605,49.7504462902443,Birmingham
event_time_f::0:treat_group,0.3255557258219305,0.21117529476149385,0,-0.08834785191059746,0.7394593035544584,1.3848000013045758,0.9154423829502523,2.094802555932529,38.48000013045758,-8.455761704974773,109.48025559325289,Birmingham
event_time_f::1:treat_group,0.4498997769957611,0.1882137198706256,1,0.08100088604933492,0.8187986679421873,1.5681550124076653,1.0843718573732977,2.2677738510256544,56.81550124076653,8.437185737329767,126.77738510256545,Birmingham
event_time_f::2:treat_group,0.44318952375743803,0.21605697143542515,2,0.01971785974400475,0.8666611877708713,1.5576675213699076,1.0199135407613023,2.378954695826048,55.76675213699076,1.991354076130225,137.89546958260482,Birmingham
event_time_f::3:treat_group,0.19090401646297575,0.18544327725416976,3,-0.17256480695519696,0.5543728398811485,1.2103432734773703,0.8415037517486642,1.7408488513660885,21.034327347737026,-15.84962482513358,74.08488513660885,Birmingham
event_time_f::4:treat_group,0.43944055992331765,0.20502930890844742,4,0.03758311446276069,0.8412980053838746,1.5518388147985156,1.038298291100285,2.3193755857608966,55.18388147985156,3.829829110028493,131.93755857608966,Birmingham
event_time_f::5:treat_group,0.48621899163599036,0.18420403181857764,5,0.12517908927157817,0.8472588940004026,1.6261560717996697,1.1333514059706773,2.3332424135355505,62.61560717996697,13.33514059706773,133.32424135355504,Birmingham
event_time_f::6:treat_group,0.26133245852966547,0.18913489954513754,6,-0.10937194457880411,0.6320368616381351,1.2986593440481538,0.8963969455011934,1.881438909790814,29.865934404815377,-10.360305449880657,88.14389097908139,Birmingham
event_time_f::7:treat_group,0.2890986348213526,0.19430627495643366,7,-0.09174166409325735,0.6699389337359626,1.3352234215572936,0.9123408094943455,1.9541179863074136,33.522342155729355,-8.76591905056545,95.41179863074136,Birmingham
event_time_f::8:treat_group,-0.0250622761911695,0.23804830359543158,8,-0.49163695123821544,0.4415123988558764,0.9752491753330463,0.6116243750019148,1.5550573078203582,-2.4750824666953664,-38.83756249980852,55.505730782035826,Birmingham
event_time_f::9:treat_group,0.12743121824921277,0.2590678745633227,9,-0.3803418158948997,0.6352042523933252,1.135906735900127,0.6836276944587629,1.8874076096124448,13.590673590012692,-31.637230554123708,88.74076096124448,Birmingham
event_time_f::10:treat_group,0.30509943031197106,0.20881750385144263,10,-0.10418287723685649,0.7143817378607986,1.356759899359783,0.9010604988984358,2.042923229640162,35.67598993597829,-9.893950110156425,104.29232296401621,Birmingham
event_time_f::11:treat_group,0.47163440161336645,0.21661220554338412,11,0.04707447874833359,0.8961943244783993,1.6026113644800015,1.0482000748020754,2.450260448650911,60.26113644800015,4.820007480207544,145.0260448650911,Birmingham
event_time_f::12:treat_group,0.3337857422310831,0.19901447836183167,12,-0.05628263535810696,0.7238541198202731,1.3962439554092059,0.9452719308606932,2.062366520543649,39.62439554092059,-5.472806913930683,106.2366520543649,Birmingham
event_time_f::13:treat_group,0.7398006841665771,0.1864734720435906,13,0.3743126789611395,1.1052886893720146,2.0955178029901336,1.453991712005248,3.0200962126479762,109.55178029901336,45.39917120052479,202.00962126479763,Birmingham
event_time_f::-31:treat_group,-0.26687311123954083,0.2020058458890522,-31,-0.6628045691820832,0.12905834670300148,0.7657702329365481,0.51540381994341,1.1377565065700923,-23.42297670634519,-48.459618005659,13.77565065700923,Bradford
event_time_f::-30:treat_group,-0.27920121535685993,0.1761948899531853,-30,-0.6245431996651032,0.06614076895138327,0.756387691082666,0.5355059919728762,1.0683771009052407,-24.3612308917334,-46.44940080271238,6.837710090524074,Bradford
event_time_f::-29:treat_group,-0.3261464393908786,0.19572562117470232,-29,-0.7097686568932952,0.05747577811153792,0.7216994944587315,0.49175794911432225,1.0591596154979552,-27.83005055412685,-50.82420508856777,5.915961549795523,Bradford
event_time_f::-28:treat_group,-0.1149907433275181,0.16434527404658167,-28,-0.4371074804588182,0.20712599380378197,0.8913743950294759,0.6459020058358061,1.2301375517266084,-10.86256049705241,-35.40979941641938,23.013755172660844,Bradford
event_time_f::-27:treat_group,-0.12325217078455353,0.19078167680870847,-27,-0.4971842573296221,0.25067991576051507,0.884040705212127,0.6082409006413014,1.2848987426658538,-11.595929478787303,-39.17590993586985,28.48987426658538,Bradford
event_time_f::-26:treat_group,-0.4983300235295897,0.15348907764172734,-26,-0.7991686157073753,-0.19749143135180414,0.6075443978667737,0.4497026844913081,0.8207871736341276,-39.245560213322626,-55.02973155086919,-17.921282636587243,Bradford
event_time_f::-25:treat_group,-0.08480300492423118,0.18109723783258552,-25,-0.4397535910760988,0.2701475812276365,0.9186932446220686,0.6441951369583145,1.3101577911614046,-8.130675537793142,-35.580486304168545,31.015779116140465,Bradford
event_time_f::-24:treat_group,-0.18249344404324291,0.18032712990243563,-24,-0.5359346186520167,0.17094773056553092,0.8331901062687321,0.5851221684172233,1.1864287334420314,-16.680989373126785,-41.48778315827767,18.64287334420314,Bradford
event_time_f::-23:treat_group,-0.34047301649259587,0.20397810393397264,-23,-0.7402701002031822,0.059324067217990495,0.7114337232758331,0.47698506435765714,1.0611190589284318,-28.85662767241669,-52.30149356423428,6.1119058928431835,Bradford
event_time_f::-22:treat_group,-0.3389964385063884,0.179171949320253,-22,-0.6901734591740842,0.012180582161307463,0.7124849865954013,0.5014890736406704,1.0122550675701907,-28.751501340459875,-49.85109263593296,1.225506757019068,Bradford
event_time_f::-21:treat_group,-0.11763844916888164,0.18014791474221628,-21,-0.47072836206362556,0.23545146372586226,0.8890174195027838,0.624547206085942,1.2654799580844345,-11.098258049721622,-37.54527939140579,26.547995808443446,Bradford
event_time_f::-20:treat_group,-0.22971588183420505,0.16505057242265359,-20,-0.553215003782606,0.09378324011419598,0.7947593760047975,0.5750978931134052,1.0983216480380666,-20.524062399520247,-42.49021068865948,9.832164803806664,Bradford
event_time_f::-19:treat_group,-0.47361997377017107,0.17073547161052927,-19,-0.8082614981268084,-0.1389784494135337,0.6227438666088445,0.4456321254611329,0.8702467825847048,-37.72561333911555,-55.436787453886716,-12.975321741529521,Bradford
event_time_f::-18:treat_group,-0.3531512497781303,0.20529997193772204,-18,-0.7555391947760655,0.049236695219804893,0.7024709367684706,0.4697572557734313,1.050468962298213,-29.75290632315294,-53.02427442265687,5.046896229821307,Bradford
event_time_f::-17:treat_group,-0.30340614302763413,0.18927401639623692,-17,-0.6743832151642585,0.06757092910899021,0.7382991804057865,0.5094705574342571,1.0699061443961748,-26.170081959421353,-49.05294425657429,6.990614439617482,Bradford
event_time_f::-16:treat_group,-0.05989945844769301,0.1705944900359599,-16,-0.39426465891817436,0.27446574202278834,0.9418592248124847,0.6741756060407131,1.3158274957085931,-5.814077518751526,-32.58243939592869,31.582749570859313,Bradford
event_time_f::-15:treat_group,-0.5023875368336657,0.21261627207644523,-15,-0.9191154301034983,-0.08565964356383299,0.6050842727599584,0.3988717149908044,0.9179065934767733,-39.491572724004165,-60.112828500919555,-8.209340652322672,Bradford
event_time_f::-14:treat_group,-0.3460382655587768,0.1847587144305415,-14,-0.7081653458426382,0.016088814725084555,0.707485414263823,0.4925470224643635,1.016218936603698,-29.251458573617693,-50.74529775356365,1.6218936603697998,Bradford
event_time_f::-13:treat_group,-0.4844912472141873,0.17961831303774517,-13,-0.8365431407681678,-0.13243935366020676,0.6160105141221374,0.43320546835586,0.8759560560239795,-38.398948587786265,-56.67945316441401,-12.404394397602047,Bradford
event_time_f::-12:treat_group,-0.32720568312252407,0.26642074012778233,-12,-0.8493903337729775,0.19497896752792931,0.7209354435226153,0.42767559184735565,1.2152854257641539,-27.906455647738472,-57.23244081526444,21.52854257641539,Bradford
event_time_f::-11:treat_group,-0.22045313063397567,0.23148149278092275,-11,-0.6741568564845842,0.2332505952166329,0.802155234487875,0.509585893570146,1.2626978657283503,-19.784476551212503,-49.0414106429854,26.26978657283503,Bradford
event_time_f::-10:treat_group,-1.0880731022465127,0.20578237384066517,-10,-1.4914065549742164,-0.684739649518809,0.3368649730892281,0.22505587934353016,0.5042214867943577,-66.31350269107719,-77.49441206564698,-49.57785132056423,Bradford
event_time_f::-9:treat_group,-0.6501429600151003,0.21316100065624088,-9,-1.0679385213013324,-0.23234739872886817,0.5219711504233056,0.3437163515126071,0.7926707026745448,-47.80288495766945,-65.62836484873928,-20.732929732545525,Bradford
event_time_f::-8:treat_group,-0.5476074488008501,0.1590708460062206,-8,-0.8593863069730425,-0.23582859062865774,0.5783318449761613,0.42342185363871127,0.7899160613446239,-42.16681550238387,-57.65781463612887,-21.008393865537613,Bradford
event_time_f::-7:treat_group,-0.6401239552839052,0.2144310462362215,-7,-1.0604088059068992,-0.21983910466091106,0.5272270674116588,0.346314206094611,0.8026479298846856,-47.27729325883412,-65.36857939053891,-19.735207011531443,Bradford
event_time_f::-6:treat_group,0.18520770001842332,0.19172851209933497,-6,-0.19058018369627325,0.5609955837331199,1.2034683745746733,0.8264794848920985,1.752416309269303,20.346837457467327,-17.352051510790144,75.2416309269303,Bradford
event_time_f::-5:treat_group,0.35684888492953654,0.17942201161554697,-5,0.0051817421630644955,0.7085160276960085,1.4288199373134507,1.0051951906077436,2.0309751104460623,42.88199373134507,0.5195190607743649,103.09751104460622,Bradford
event_time_f::-4:treat_group,0.12200061357604525,0.170599385872289,-4,-0.21237418273364123,0.4563754098857317,1.1297547949705853,0.8086620535701553,1.5783427590352488,12.97547949705853,-19.13379464298447,57.834275903524876,Bradford
event_time_f::-3:treat_group,0.12531919523511614,0.18359074312155216,-3,-0.2345186612831261,0.4851570517533584,1.1335102063856208,0.7909514735842681,1.6244301084085218,13.351020638562083,-20.90485264157319,62.443010840852175,Bradford
event_time_f::-2:treat_group,-0.009764545964804666,0.18451269329529602,-2,-0.37140942482358485,0.35188033289397547,0.9902829724232125,0.6897614782674378,1.421738378221125,-0.9717027576787496,-31.023852173256216,42.1738378221125,Bradford
event_time_f::0:treat_group,0.27349178932268103,0.17367656793134495,0,-0.06691428382275505,0.6138978624681171,1.3145465658500752,0.9352753661300737,1.8476191465817988,31.454656585007523,-6.472463386992633,84.76191465817988,Bradford
event_time_f::1:treat_group,0.11023717115602835,0.17986502153963538,1,-0.242298271061657,0.46277261337371367,1.1165428508171817,0.7848220529303261,1.5884721040345617,11.654285081718175,-21.517794706967386,58.847210403456174,Bradford
event_time_f::2:treat_group,0.2364022453396776,0.2220011451063826,2,-0.19871999906883228,0.6715244897481875,1.266683725330433,0.8197794001957655,1.957218807442378,26.668372533043303,-18.022059980423457,95.7218807442378,Bradford
event_time_f::3:treat_group,0.19093066282932655,0.19478532902533446,3,-0.19084858206032898,0.5727099077189821,1.2103755251573387,0.8262576889165979,1.7730653905573286,21.03755251573387,-17.37423110834021,77.30653905573286,Bradford
event_time_f::4:treat_group,0.06689675781591081,0.1845182128706277,4,-0.29475893941051945,0.4285524550423411,1.0691850874725835,0.7447110863234517,1.5350338839688582,6.918508747258345,-25.528891367654825,53.50338839688582,Bradford
event_time_f::5:treat_group,0.24559384203511186,0.17090373194111552,5,-0.08937747256947454,0.5805651566396983,1.2783802437657539,0.9145003096330556,1.7870481075138573,27.838024376575387,-8.549969036694439,78.70481075138574,Bradford
event_time_f::6:treat_group,0.22281367072680813,0.15573460059803215,6,-0.08242614644533486,0.5280534878989511,1.249587717271521,0.9208794455659413,1.6956285327839247,24.958771727152108,-7.912055443405874,69.56285327839247,Bradford
event_time_f::7:treat_group,0.13366702471386685,0.17086797999469203,7,-0.20123421607572953,0.4685682655034632,1.143012161471762,0.8177208857462798,1.597705065439309,14.30121614717621,-18.227911425372024,59.7705065439309,Bradford
event_time_f::8:treat_group,0.3815755357700366,0.18825208221074838,8,0.012601454636969822,0.7505496169031034,1.464590286988382,1.012681187531272,2.1181638754146124,46.4590286988382,1.268118753127201,111.81638754146124,Bradford
event_time_f::-32:treat_group,-0.0019676561512821378,0.3066309954418653,-32,-0.6029644072173381,0.5990290949147739,0.9980342784150209,0.5471871439367982,1.8203505545196816,-0.19657215849790965,-45.281285606320175,82.03505545196816,Bristol
event_time_f::-31:treat_group,-0.09864116391659405,0.35340535960036457,-31,-0.7913156687333086,0.5940333409001205,0.9060677795096705,0.45324807850230864,1.811279208901055,-9.393222049032946,-54.67519214976914,81.1279208901055,Bristol
event_time_f::-30:treat_group,-0.07560945628347304,0.24913678873623385,-30,-0.5639175622064914,0.4126986496395453,0.927178239495472,0.5689756943466003,1.5108896501829265,-7.282176050452804,-43.102430565339965,51.088965018292654,Bristol
event_time_f::-29:treat_group,-0.17250993416524585,0.3473334202342788,-29,-0.8532834378244323,0.5082635694939406,0.8415499286741938,0.42601384304734335,1.6624020416464187,-15.845007132580625,-57.39861569526566,66.24020416464187,Bristol
event_time_f::-28:treat_group,-0.04755737534721896,0.4288350741787561,-28,-0.8880741207375809,0.792959370043143,0.9535557609701983,0.4114473882030313,2.2099267496887594,-4.644423902980166,-58.855261179696875,120.99267496887593,Bristol
