term,estimate,se,event_time,ci_lo,ci_hi,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi
event_time_f::4:treat_group,-0.0060107652918762015,0.11448891974113856,4,-0.23040904798450776,0.21838751740075538,0.9940072632180209,0.7942086665963259,1.244069072633752,-0.5992736781979091,-20.579133340367406,24.4069072633752
event_time_f::5:treat_group,0.22790185292178713,0.11209053435672237,5,0.00820440558261129,0.44759930026096295,1.255962050377309,1.0082381539500547,1.5645516545946112,25.5962050377309,0.8238153950054672,56.45516545946112
event_time_f::6:treat_group,0.11467799123966273,0.12569034624187445,6,-0.1316750873944112,0.3610310698737366,1.1215122426541353,0.8766257755773503,1.4348080394906495,12.151224265413529,-12.337422442264966,43.48080394906495
event_time_f::7:treat_group,0.15078774999281302,0.12569506003450862,7,-0.09557456767482386,0.3971500676604499,1.1627498382274686,0.9088505882517219,1.4875791508246765,16.274983822746858,-9.114941174827806,48.75791508246765
event_time_f::8:treat_group,-0.1288887339045539,0.12563272207030138,8,-0.3751288691623446,0.1173514013532368,0.8790717709878422,0.687200714104077,1.12451451619223,-12.092822901215783,-31.2799285895923,12.451451619223008
event_time_f::9:treat_group,0.07838267486309713,0.16492892828905087,9,-0.24487802458344254,0.4016433743096368,1.081536456305408,0.7828000147767383,1.4942783395977255,8.153645630540796,-21.71999852232617,49.42783395977255
event_time_f::10:treat_group,0.052982422151871184,0.17313106112878462,10,-0.2863544576605467,0.392319301964289,1.0544111106780898,0.7509963723464108,1.4804103338711905,5.441111067808979,-24.90036276535892,48.04103338711905
event_time_f::11:treat_group,0.13123033432440875,0.16793667175331456,11,-0.19792554231208778,0.46038621096090526,1.1402303852629374,0.8204309382544286,1.5846858898849534,14.02303852629374,-17.95690617455714,58.46858898849534
event_time_f::12:treat_group,0.0775113324211539,0.17860030704648125,12,-0.2725452693899494,0.42756793423225714,1.080594478140896,0.7614389585178426,1.5335233548615876,8.059447814089605,-23.85610414821574,53.352335486158765
event_time_f::13:treat_group,0.6312361786349692,0.20169992243609508,13,0.23590433066022282,1.0265680266097155,1.8799330765622335,1.2660531819008063,2.791469128529579,87.99330765622335,26.60531819008063,179.1469128529579
event_time_f::14:treat_group,-1.1024746457976224,0.6488643571530633,14,-2.3742487858176267,0.16929949422238177,0.3320483640593568,0.09308438926579395,1.1844748291753724,-66.79516359406432,-90.6915610734206,18.44748291753724
