scheme,estimate_log_irr,se,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi,p_value,sig
Bath,-0.5981578408789663,0.16201891315775982,0.5498235662371884,0.40023039480913425,0.7553298247974057,-45.01764337628116,-59.976960519086575,-24.467017520259425,2.2258382293339314e-4,***
Birmingham,0.024290048264039986,0.07351184193066296,1.0245874546091103,0.8871039046107675,1.183378234146072,2.458745460911027,-11.289609538923251,18.33782341460719,0.7410799034337168,
Bristol,0.07099524757859099,0.08000796133844049,1.073576123770079,0.9177590857336689,1.2558477616245132,7.357612377007894,-8.224091426633107,25.584776162451316,0.374889262318273,
Newcastle,0.08113936747085358,0.06735725045289462,1.0845220331275975,0.9503919092383112,1.2375821268111071,8.452203312759753,-4.960809076168882,23.758212681110713,0.22835303433365042,
Portsmouth,0.1061510813591768,0.0828656268560003,1.111989864756423,0.9452880838806303,1.3080895447711516,11.198986475642304,-5.471191611936965,30.808954477115158,0.20019276173640627,
Sheffield,0.15184175025709146,0.1687689565796478,1.1639760229502452,0.8361515481465257,1.6203284978737487,16.397602295024516,-16.38484518534743,62.032849787374865,0.368278914014144,
Bradford,0.314451244683578,0.060373432942302865,1.3695075801522343,1.2166720652602656,1.5415419369336945,36.95075801522343,21.66720652602656,54.15419369336944,1.9043760185903203e-7,***
